topicId,rank,docId,filename
1,93,49,/Users/lawrence/Desktop/MASTERS-ESSAY/SUMMARIES/141-f.txt
1,94,92,/Users/lawrence/Desktop/MASTERS-ESSAY/SUMMARIES/180-f.txt
1,95,88,/Users/lawrence/Desktop/MASTERS-ESSAY/SUMMARIES/177-m.txt
1,96,54,/Users/lawrence/Desktop/MASTERS-ESSAY/SUMMARIES/146-m.txt
1,97,104,/Users/lawrence/Desktop/MASTERS-ESSAY/SUMMARIES/191-m.txt
1,98,79,/Users/lawrence/Desktop/MASTERS-ESSAY/SUMMARIES/169-m.txt
1,99,196,/Users/lawrence/Desktop/MASTERS-ESSAY/SUMMARIES/87-m.txt
1,100,141,/Users/lawrence/Desktop/MASTERS-ESSAY/SUMMARIES/37-f.txt
1,101,135,/Users/lawrence/Desktop/MASTERS-ESSAY/SUMMARIES/31-m.txt
1,102,44,/Users/lawrence/Desktop/MASTERS-ESSAY/SUMMARIES/137-f.txt
1,103,14,/Users/lawrence/Desktop/MASTERS-ESSAY/SUMMARIES/11-f.txt
1,104,162,/Users/lawrence/Desktop/MASTERS-ESSAY/SUMMARIES/56-m.txt
1,105,93,/Users/lawrence/Desktop/MASTERS-ESSAY/SUMMARIES/181-f.txt
1,106,33,/Users/lawrence/Desktop/MASTERS-ESSAY/SUMMARIES/127-f.txt
1,107,17,/Users/lawrence/Desktop/MASTERS-ESSAY/SUMMARIES/112-f.txt
1,108,176,/Users/lawrence/Desktop/MASTERS-ESSAY/SUMMARIES/69-f.txt
1,109,61,/Users/lawrence/Desktop/MASTERS-ESSAY/SUMMARIES/152-f.txt
1,110,150,/Users/lawrence/Desktop/MASTERS-ESSAY/SUMMARIES/45-u.txt
1,111,100,/Users/lawrence/Desktop/MASTERS-ESSAY/SUMMARIES/188-u.txt
1,112,189,/Users/lawrence/Desktop/MASTERS-ESSAY/SUMMARIES/80-f.txt
1,113,179,/Users/lawrence/Desktop/MASTERS-ESSAY/SUMMARIES/71-m.txt
1,114,170,/Users/lawrence/Desktop/MASTERS-ESSAY/SUMMARIES/63-f.txt
1,115,121,/Users/lawrence/Desktop/MASTERS-ESSAY/SUMMARIES/206-f.txt
1,116,168,/Users/lawrence/Desktop/MASTERS-ESSAY/SUMMARIES/61-f.txt
1,117,51,/Users/lawrence/Desktop/MASTERS-ESSAY/SUMMARIES/143-f.txt
1,118,209,/Users/lawrence/Desktop/MASTERS-ESSAY/SUMMARIES/99-m.txt
1,119,139,/Users/lawrence/Desktop/MASTERS-ESSAY/SUMMARIES/35-f.txt
1,120,47,/Users/lawrence/Desktop/MASTERS-ESSAY/SUMMARIES/14-m.txt
1,121,85,/Users/lawrence/Desktop/MASTERS-ESSAY/SUMMARIES/174-f.txt
1,122,45,/Users/lawrence/Desktop/MASTERS-ESSAY/SUMMARIES/138-f.txt
1,123,26,/Users/lawrence/Desktop/MASTERS-ESSAY/SUMMARIES/120-m.txt
1,124,165,/Users/lawrence/Desktop/MASTERS-ESSAY/SUMMARIES/59-m.txt
1,125,186,/Users/lawrence/Desktop/MASTERS-ESSAY/SUMMARIES/78-f.txt
1,126,158,/Users/lawrence/Desktop/MASTERS-ESSAY/SUMMARIES/52-f.txt
1,127,15,/Users/lawrence/Desktop/MASTERS-ESSAY/SUMMARIES/110-m.txt
1,128,145,/Users/lawrence/Desktop/MASTERS-ESSAY/SUMMARIES/40-f.txt
1,129,50,/Users/lawrence/Desktop/MASTERS-ESSAY/SUMMARIES/142-f.txt
1,130,64,/Users/lawrence/Desktop/MASTERS-ESSAY/SUMMARIES/155-u.txt
1,131,144,/Users/lawrence/Desktop/MASTERS-ESSAY/SUMMARIES/4-u.txt
1,132,78,/Users/lawrence/Desktop/MASTERS-ESSAY/SUMMARIES/168-m.txt
1,133,77,/Users/lawrence/Desktop/MASTERS-ESSAY/SUMMARIES/167-m.txt
1,134,140,/Users/lawrence/Desktop/MASTERS-ESSAY/SUMMARIES/36-f.txt
1,135,22,/Users/lawrence/Desktop/MASTERS-ESSAY/SUMMARIES/117-m.txt
1,136,187,/Users/lawrence/Desktop/MASTERS-ESSAY/SUMMARIES/79-m.txt
1,137,185,/Users/lawrence/Desktop/MASTERS-ESSAY/SUMMARIES/77-f.txt
1,138,40,/Users/lawrence/Desktop/MASTERS-ESSAY/SUMMARIES/133-f.txt
1,139,115,/Users/lawrence/Desktop/MASTERS-ESSAY/SUMMARIES/200-f.txt
1,140,123,/Users/lawrence/Desktop/MASTERS-ESSAY/SUMMARIES/208-f.txt
1,141,75,/Users/lawrence/Desktop/MASTERS-ESSAY/SUMMARIES/165-f.txt
1,142,191,/Users/lawrence/Desktop/MASTERS-ESSAY/SUMMARIES/82-f.txt
1,143,109,/Users/lawrence/Desktop/MASTERS-ESSAY/SUMMARIES/196-f.txt
1,144,205,/Users/lawrence/Desktop/MASTERS-ESSAY/SUMMARIES/95-m.txt
1,145,204,/Users/lawrence/Desktop/MASTERS-ESSAY/SUMMARIES/94-m.txt
1,146,157,/Users/lawrence/Desktop/MASTERS-ESSAY/SUMMARIES/51-m.txt
1,147,101,/Users/lawrence/Desktop/MASTERS-ESSAY/SUMMARIES/189-f.txt
1,148,83,/Users/lawrence/Desktop/MASTERS-ESSAY/SUMMARIES/172-f.txt
1,149,58,/Users/lawrence/Desktop/MASTERS-ESSAY/SUMMARIES/15-f.txt
1,150,21,/Users/lawrence/Desktop/MASTERS-ESSAY/SUMMARIES/116-u.txt
1,151,159,/Users/lawrence/Desktop/MASTERS-ESSAY/SUMMARIES/53-m.txt
1,152,110,/Users/lawrence/Desktop/MASTERS-ESSAY/SUMMARIES/197-f.txt
1,153,182,/Users/lawrence/Desktop/MASTERS-ESSAY/SUMMARIES/74-m.txt
1,154,143,/Users/lawrence/Desktop/MASTERS-ESSAY/SUMMARIES/39-m.txt
1,155,73,/Users/lawrence/Desktop/MASTERS-ESSAY/SUMMARIES/163-f.txt
1,156,60,/Users/lawrence/Desktop/MASTERS-ESSAY/SUMMARIES/151-f.txt
1,157,208,/Users/lawrence/Desktop/MASTERS-ESSAY/SUMMARIES/98-m.txt
1,158,32,/Users/lawrence/Desktop/MASTERS-ESSAY/SUMMARIES/126-f.txt
1,159,20,/Users/lawrence/Desktop/MASTERS-ESSAY/SUMMARIES/115-f.txt
1,160,65,/Users/lawrence/Desktop/MASTERS-ESSAY/SUMMARIES/156-f.txt
1,161,114,/Users/lawrence/Desktop/MASTERS-ESSAY/SUMMARIES/20-m.txt
1,162,102,/Users/lawrence/Desktop/MASTERS-ESSAY/SUMMARIES/19-m.txt
1,163,163,/Users/lawrence/Desktop/MASTERS-ESSAY/SUMMARIES/57-m.txt
1,164,149,/Users/lawrence/Desktop/MASTERS-ESSAY/SUMMARIES/44-f.txt
1,165,203,/Users/lawrence/Desktop/MASTERS-ESSAY/SUMMARIES/93-u.txt
1,166,147,/Users/lawrence/Desktop/MASTERS-ESSAY/SUMMARIES/42-m.txt
1,167,134,/Users/lawrence/Desktop/MASTERS-ESSAY/SUMMARIES/30-m.txt
1,168,62,/Users/lawrence/Desktop/MASTERS-ESSAY/SUMMARIES/153-f.txt
1,169,5,/Users/lawrence/Desktop/MASTERS-ESSAY/SUMMARIES/101-m.txt
1,170,188,/Users/lawrence/Desktop/MASTERS-ESSAY/SUMMARIES/8-f.txt
1,171,90,/Users/lawrence/Desktop/MASTERS-ESSAY/SUMMARIES/179-f.txt
1,172,89,/Users/lawrence/Desktop/MASTERS-ESSAY/SUMMARIES/178-f.txt
1,173,84,/Users/lawrence/Desktop/MASTERS-ESSAY/SUMMARIES/173-f.txt
1,174,38,/Users/lawrence/Desktop/MASTERS-ESSAY/SUMMARIES/131-m.txt
1,175,116,/Users/lawrence/Desktop/MASTERS-ESSAY/SUMMARIES/201-f.txt
1,176,70,/Users/lawrence/Desktop/MASTERS-ESSAY/SUMMARIES/160-f.txt
1,177,68,/Users/lawrence/Desktop/MASTERS-ESSAY/SUMMARIES/159-f.txt
1,178,67,/Users/lawrence/Desktop/MASTERS-ESSAY/SUMMARIES/158-u.txt
1,179,27,/Users/lawrence/Desktop/MASTERS-ESSAY/SUMMARIES/121-m.txt
1,180,120,/Users/lawrence/Desktop/MASTERS-ESSAY/SUMMARIES/205-m.txt
1,181,12,/Users/lawrence/Desktop/MASTERS-ESSAY/SUMMARIES/108-m.txt
1,182,151,/Users/lawrence/Desktop/MASTERS-ESSAY/SUMMARIES/46-m.txt
1,183,30,/Users/lawrence/Desktop/MASTERS-ESSAY/SUMMARIES/124-f.txt
1,184,175,/Users/lawrence/Desktop/MASTERS-ESSAY/SUMMARIES/68-m.txt
1,185,108,/Users/lawrence/Desktop/MASTERS-ESSAY/SUMMARIES/195-f.txt
1,186,105,/Users/lawrence/Desktop/MASTERS-ESSAY/SUMMARIES/192-m.txt
1,187,8,/Users/lawrence/Desktop/MASTERS-ESSAY/SUMMARIES/104-m.txt
1,188,201,/Users/lawrence/Desktop/MASTERS-ESSAY/SUMMARIES/91-m.txt
1,189,180,/Users/lawrence/Desktop/MASTERS-ESSAY/SUMMARIES/72-m.txt
1,190,178,/Users/lawrence/Desktop/MASTERS-ESSAY/SUMMARIES/70-m.txt
1,191,124,/Users/lawrence/Desktop/MASTERS-ESSAY/SUMMARIES/21-m.txt
1,192,9,/Users/lawrence/Desktop/MASTERS-ESSAY/SUMMARIES/105-f.txt
1,193,25,/Users/lawrence/Desktop/MASTERS-ESSAY/SUMMARIES/12-m.txt
1,194,128,/Users/lawrence/Desktop/MASTERS-ESSAY/SUMMARIES/25-m.txt
1,195,80,/Users/lawrence/Desktop/MASTERS-ESSAY/SUMMARIES/17-u.txt
1,196,111,/Users/lawrence/Desktop/MASTERS-ESSAY/SUMMARIES/198-f.txt
1,197,74,/Users/lawrence/Desktop/MASTERS-ESSAY/SUMMARIES/164-f.txt
1,198,66,/Users/lawrence/Desktop/MASTERS-ESSAY/SUMMARIES/157-f.txt
1,199,6,/Users/lawrence/Desktop/MASTERS-ESSAY/SUMMARIES/102-m.txt
1,200,206,/Users/lawrence/Desktop/MASTERS-ESSAY/SUMMARIES/96-m.txt
1,201,125,/Users/lawrence/Desktop/MASTERS-ESSAY/SUMMARIES/22-m.txt
1,202,91,/Users/lawrence/Desktop/MASTERS-ESSAY/SUMMARIES/18-u.txt
1,203,87,/Users/lawrence/Desktop/MASTERS-ESSAY/SUMMARIES/176-f.txt
1,204,129,/Users/lawrence/Desktop/MASTERS-ESSAY/SUMMARIES/26-m.txt
1,205,113,/Users/lawrence/Desktop/MASTERS-ESSAY/SUMMARIES/2-f.txt
1,206,126,/Users/lawrence/Desktop/MASTERS-ESSAY/SUMMARIES/23-m.txt
1,207,117,/Users/lawrence/Desktop/MASTERS-ESSAY/SUMMARIES/202-f.txt
1,208,130,/Users/lawrence/Desktop/MASTERS-ESSAY/SUMMARIES/27-m.txt
1,209,1,/Users/lawrence/Desktop/MASTERS-ESSAY/SUMMARIES/.DS_Store
2,1,137,/Users/lawrence/Desktop/MASTERS-ESSAY/SUMMARIES/33-m.txt
2,2,183,/Users/lawrence/Desktop/MASTERS-ESSAY/SUMMARIES/75-m.txt
2,3,63,/Users/lawrence/Desktop/MASTERS-ESSAY/SUMMARIES/154-f.txt
2,4,17,/Users/lawrence/Desktop/MASTERS-ESSAY/SUMMARIES/112-f.txt
2,5,35,/Users/lawrence/Desktop/MASTERS-ESSAY/SUMMARIES/129-m.txt
2,6,72,/Users/lawrence/Desktop/MASTERS-ESSAY/SUMMARIES/162-f.txt
2,7,171,/Users/lawrence/Desktop/MASTERS-ESSAY/SUMMARIES/64-f.txt
2,8,148,/Users/lawrence/Desktop/MASTERS-ESSAY/SUMMARIES/43-m.txt
2,9,207,/Users/lawrence/Desktop/MASTERS-ESSAY/SUMMARIES/97-m.txt
2,10,44,/Users/lawrence/Desktop/MASTERS-ESSAY/SUMMARIES/137-f.txt
2,11,160,/Users/lawrence/Desktop/MASTERS-ESSAY/SUMMARIES/54-m.txt
2,12,182,/Users/lawrence/Desktop/MASTERS-ESSAY/SUMMARIES/74-m.txt
2,13,172,/Users/lawrence/Desktop/MASTERS-ESSAY/SUMMARIES/65-f.txt
2,14,173,/Users/lawrence/Desktop/MASTERS-ESSAY/SUMMARIES/66-m.txt
2,15,178,/Users/lawrence/Desktop/MASTERS-ESSAY/SUMMARIES/70-m.txt
2,16,162,/Users/lawrence/Desktop/MASTERS-ESSAY/SUMMARIES/56-m.txt
2,17,179,/Users/lawrence/Desktop/MASTERS-ESSAY/SUMMARIES/71-m.txt
2,18,192,/Users/lawrence/Desktop/MASTERS-ESSAY/SUMMARIES/83-f.txt
